Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes 
2020-05-21 21:49:11;2020-05-22 06:29:44;79%;94%;Good;0;2744;Normal;100.8;Sugar Land;69.9;31232.7;27380.6;3852.0;2020-05-22 08:00:00;2020-05-22 08:30:00;true;0.0;78.8;Partly cloudy;Allergy medicine before bed:Congested sinuses 
2020-05-23 21:46:05;2020-05-24 06:46:53;88%;97%;OK;0;7365;Normal;101.0;Sugar Land;60.5;32447.9;25958.4;4110.1;2020-05-24 08:00:00;2020-05-24 08:30:00;true;0.0;76.5;Partly cloudy;Congested sinuses :Sore lumbar
2020-05-24 22:39:05;2020-05-25 07:01:02;82%;94%;OK;0;2404;Normal;100.6;Sugar Land;59.8;30117.1;28611.2;200.8;2020-05-25 08:50:00;2020-05-25 09:20:00;true;0.0;77.2;Rain;2 or more coffee cups of caffeine :Congested sinuses :Meditated in the evening/night
2020-05-25 22:17:05;2020-05-26 06:51:06;84%;93%;Bad;0;5424;Normal;100.7;Sugar Land;60.0;30840.8;29504.3;205.6;2020-05-26 08:25:00;2020-05-26 08:55:00;true;0.0;69.8;Rain;Congested sinuses 
2020-05-26 21:25:58;2020-05-27 06:00:58;80%;91%;OK;0;2828;Normal;101.0;Sugar Land;67.6;30899.7;29045.7;206.0;2020-05-27 07:30:00;2020-05-27 08:00:00;true;0.0;66.4;Sunny;2 or more coffee cups of caffeine :Congested sinuses :Up on iPhone/tablet before bed
2020-05-27 21:44:08;2020-05-28 06:13:28;72%;92%;OK;0;1984;Normal;101.1;Sugar Land;79.2;30560.7;26485.9;203.7;2020-05-28 08:00:00;2020-05-28 08:30:00;true;62.0;73.2;Fair;Congested sinuses :Long day at work. No free time.:Up on iPhone/tablet before bed
2020-05-28 21:47:31;2020-05-29 06:09:48;88%;94%;Good;0;7049;Normal;101.3;Sugar Land;48.8;30136.9;26821.9;200.9;2020-05-29 08:00:00;2020-05-29 08:30:00;true;65.0;70.5;Fog;Allergy medicine before bed:Congested sinuses :Up on computer before sleep
2020-05-30 21:08:57;2020-05-31 04:51:13;74%;91%;Good;0;7961;Normal;101.4;Sugar Land;62.2;27736.2;22558.8;184.9;2020-05-31 06:50:00;2020-05-31 06:50:00;true;470.0;72.5;Rainy showers;Congested sinuses :Nap:Up on iPhone/tablet before bed
2020-06-01 00:03:29;2020-06-01 08:47:41;96%;63%;OK;0;7715;Normal;101.1;Pismo Beach;42.2;31451.4;29354.6;838.7;2020-06-01 08:10:00;2020-06-01 08:40:00;true;2192.0;60.6;Partly cloudy;Ate late:Congested sinuses :Smoked weed:Sore lumbar
2020-06-01 23:04:27;2020-06-02 07:31:52;85%;62%;OK;0;3910;Normal;101.2;Pismo Beach;55.4;30445.6;25472.8;1116.3;2020-06-02 07:10:00;2020-06-02 07:40:00;true;953.0;63.5;Cloudy;Ate late:Bath:Congested sinuses :Up on iPhone/tablet before bed
2020-06-02 23:42:55;2020-06-03 07:56:32;83%;72%;Good;0;4131;Normal;101.2;Pismo Beach;55.8;29616.5;26951.1;197.4;2020-06-03 07:50:00;2020-06-03 08:20:00;true;1104.0;65.3;Sunny;Allergy medicine before bed:Ate late:Congested sinuses :Long day at work. No free time.:Up on iPhone/tablet before bed
2020-06-03 23:40:27;2020-06-04 07:58:38;88%;91%;Good;0;4365;Normal;100.7;Pismo Beach;46.9;29890.9;26204.3;597.8;2020-06-04 07:50:00;2020-06-04 08:20:00;true;165.0;64.9;Sunny;Congested sinuses :Up on iPhone/tablet before bed:Very chill day
2020-06-04 23:42:47;2020-06-05 08:16:37;82%;96%;Good;0;2795;Normal;100.7;Pismo Beach;62.5;30830.7;29803.0;1027.7;2020-06-05 07:45:00;2020-06-05 08:15:00;true;326.0;59.5;Rain;Allergy medicine before bed:Ate late:Bath:Smoked weed:Sore lumbar:Up on iPhone/tablet before bed:Worked out at gym
2020-06-08 00:23:13;2020-06-08 09:10:23;91%;87%;OK;0;3834;Normal;101.5;Pismo Beach;50.8;31630.5;27202.3;1687.0;2020-06-08 08:35:00;2020-06-08 09:05:00;true;0.0;54.7;Sunny;Bath:Congested sinuses :Nap:Smoked weed:Sore neck:Worked out at gym
2020-06-08 23:19:37;2020-06-09 07:54:12;91%;81%;OK;0;3179;Normal;101.7;Pismo Beach;48.1;30875.2;26964.4;1543.8;2020-06-09 07:30:00;2020-06-09 08:00:00;true;555.0;58.5;Sunny;2 or more coffee cups of caffeine :Congested sinuses :Meditated in the evening/night:Up on computer before sleep
2020-06-09 23:31:35;2020-06-10 07:49:28;88%;89%;Good;0;3149;Normal;101.4;Pismo Beach;46.6;29873.3;27782.2;2091.1;2020-06-10 07:40:00;2020-06-10 08:10:00;true;391.0;57.9;Sunny;Congested sinuses :Meditated in the evening/night:Nap:Worked out at gym
2020-06-13 00:27:39;2020-06-13 08:41:27;35%;85%;OK;0;4184;Normal;101.5;San Jose;148.2;29628.3;29430.8;197.5;2020-06-13 08:30:00;2020-06-13 09:00:00;true;315.0;59.9;Fair;Congested sinuses :Drank more than 1 alc beverage 
2020-06-14 22:47:46;2020-06-15 07:05:55;63%;73%;;0;10247;Normal;100.7;San Jose;95.8;29888.5;25305.6;597.8;2020-06-15 07:05:00;2020-06-15 07:05:00;true;678.0;62.8;Partly cloudy;Allergy medicine before bed:Congested sinuses :Drank more than 1 alc beverage :Sick:Smoked weed
2020-06-18 23:01:51;2020-06-19 07:56:24;93%;0%;OK;0;490;Normal;101.1;Pismo Beach;49.8;32072.6;29827.5;962.2;2020-06-19 07:15:00;2020-06-19 07:45:00;true;479.0;56.8;Cloudy;Up on iPhone/tablet before bed:Worked out at gym
2020-06-20 01:29:11;2020-06-20 08:05:26;64%;78%;Good;0;3172;No alarm;101.2;Pismo Beach;60.8;23774.5;22427.3;158.5;;;true;256.0;54.9;Fog;Ate late:Congested sinuses :Meditated in the evening/night:Smoked weed:Sore lumbar:Up on iPhone/tablet before bed
2020-06-22 23:07:26;2020-06-23 07:27:35;79%;75%;Good;0;2306;Normal;101.2;Pismo Beach;66.2;30009.0;24407.3;2200.7;2020-06-23 07:15:00;2020-06-23 07:45:00;true;68.0;56.3;Partly cloudy;2 or more coffee cups of caffeine :Long day at work. No free time.:Meditated in the evening/night:Sore lumbar:Up on computer before sleep
2020-06-23 23:03:02;2020-06-24 07:46:22;85%;97%;Good;0;7702;Normal;101.0;Pismo Beach;61.7;31399.7;25433.7;628.0;2020-06-24 07:15:00;2020-06-24 07:45:00;true;305.0;57.7;Fog;Allergy medicine before bed:Congested sinuses :Sore lumbar:Up on iPhone/tablet before bed:Worked out at gym
2020-06-24 23:09:17;2020-06-25 08:04:13;85%;97%;Bad;0;4202;Normal;100.8;Pismo Beach;64.3;32096.3;25356.1;641.9;2020-06-25 07:15:00;2020-06-25 07:45:00;true;268.0;56.7;Fog;Congested sinuses :Long day at work. No free time.:Meditated in the evening/night:Tired
2020-06-25 23:23:56;2020-06-26 06:40:40;66%;93%;OK;0;4719;Normal;101.0;Pismo Beach;71.9;26204.2;20876.0;1484.9;2020-06-26 06:40:00;2020-06-26 06:40:00;true;251.0;58.1;Cloudy;2 or more coffee cups of caffeine :Allergy medicine before bed:Bath:Congested sinuses :Smoked weed:Sore lumbar:Sore neck:Up on iPhone/tablet before bed:Worked out at gym
2020-06-28 22:25:12;2020-06-29 05:16:12;69%;36%;;0;0;Normal;100.8;Pismo Beach;55.4;24660.6;22112.4;493.2;2020-06-29 07:00:00;2020-06-29 07:30:00;false;0.0;55.8;Cloudy;Ate late:Up on iPhone/tablet before bed:Very chill day
2020-06-29 05:18:32;2020-06-29 07:29:14;20%;0%;OK;0;3294;Normal;100.8;Pismo Beach;71.1;7842.2;2797.0;1908.3;2020-06-29 07:15:00;2020-06-29 07:45:00;true;0.0;55.0;Partly cloudy;Ate late:Congested sinuses :Nap:Up on iPhone/tablet before bed
2020-06-29 23:06:47;2020-06-30 07:42:46;83%;74%;OK;0;5396;Normal;101.1;Pismo Beach;63.1;30958.9;28379.0;1857.5;2020-06-30 07:15:00;2020-06-30 07:45:00;true;0.0;57.4;Partly cloudy;2 or more coffee cups of caffeine :Congested sinuses :Drank more than 1 alc beverage 
2020-06-30 22:24:50;2020-07-01 07:59:33;89%;83%;OK;0;2724;Normal;101.0;Pismo Beach;59.6;34482.5;29080.2;1609.2;2020-07-01 07:15:00;2020-07-01 07:45:00;true;0.0;55.6;Cloudy;Congested sinuses :Meditated in the evening/night:Sore neck:Up on iPhone/tablet before bed:Worked out at gym
2020-07-01 23:23:10;2020-07-02 07:33:46;75%;85%;OK;0;2810;Normal;101.0;Pismo Beach;69.6;29435.4;25706.9;1471.8;2020-07-02 07:30:00;2020-07-02 08:00:00;true;0.0;58.1;Cloudy;Congested sinuses :Up on iPhone/tablet before bed
2020-07-03 02:46:24;2020-07-03 09:52:20;67%;78%;OK;0;8933;Normal;101.2;Pismo Beach;67.1;25556.2;22148.7;511.1;2020-07-03 10:00:00;2020-07-03 10:00:00;true;771.0;65.3;Sunny;
2020-07-05 22:55:59;2020-07-06 07:39:47;79%;50%;Good;0;15905;Normal;101.0;Pismo Beach;71.5;31428.3;25666.4;1257.1;2020-07-06 07:30:00;2020-07-06 08:00:00;true;0.0;67.8;Sunny;Congested sinuses :Long day at work. No free time.:Up on iPhone/tablet before bed
2020-07-06 23:50:57;2020-07-07 07:55:20;74%;90%;Good;0;9515;Normal;101.1;Pismo Beach;70.9;29063.0;23734.8;2325.0;2020-07-07 07:50:00;2020-07-07 08:20:00;true;0.0;64.0;Sunny;Meditated in the evening/night:Smoked weed
2020-07-07 23:26:15;2020-07-08 07:56:54;75%;93%;Bad;0;7411;Normal;101.0;Pismo Beach;75.3;30639.0;24613.4;2144.7;2020-07-08 07:30:00;2020-07-08 08:00:00;true;0.0;58.3;Partly cloudy;Congested sinuses :Up on iPhone/tablet before bed:Very chill day
2020-07-08 23:08:20;2020-07-09 07:18:56;70%;93%;Bad;0;3684;Normal;101.0;Pismo Beach;79.1;29436.3;22764.0;588.7;2020-07-09 07:15:00;2020-07-09 07:45:00;true;0.0;54.5;Fog;Aderrall:Up on iPhone/tablet before bed
2020-07-10 00:01:05;2020-07-10 07:54:08;71%;92%;OK;0;4951;Normal;101.1;Pismo Beach;73.8;28383.1;26112.5;567.7;2020-07-10 08:00:00;2020-07-10 08:30:00;true;0.0;62.4;Partly cloudy;Congested sinuses :Sore neck:Up on iPhone/tablet before bed
2020-07-12 23:47:47;2020-07-13 08:26:02;76%;94%;OK;0;4178;Normal;100.9;Pismo Beach;76.1;31095.6;26638.6;621.9;2020-07-13 08:00:00;2020-07-13 08:30:00;true;0.0;58.1;Partly cloudy;Ate late:Worked out at gym
2020-07-14 00:33:52;2020-07-14 08:43:52;76%;91%;OK;0;2731;Normal;101.2;Pismo Beach;68.1;29399.8;24695.9;588.0;2020-07-14 08:25:00;2020-07-14 08:55:00;true;0.0;58.3;Cloudy;Aderrall:Ate late:Congested sinuses :Smoked weed
2020-07-14 23:43:53;2020-07-15 07:50:48;69%;88%;Good;0;3090;Normal;101.2;Pismo Beach;82.0;29215.1;24930.2;584.3;2020-07-15 07:45:00;2020-07-15 08:15:00;true;0.0;58.3;Cloudy;Congested sinuses :Meditated in the evening/night:Up on iPhone/tablet before bed
2020-07-16 00:07:19;2020-07-16 08:46:19;0%;69%;;0;0;Normal;101.1;Pismo Beach;0.0;0.0;25016.3;3010.3;2020-07-16 08:00:00;2020-07-16 08:30:00;false;0.0;59.5;Partly cloudy;Aderrall:Congested sinuses :Meditated in the evening/night:Smoked weed:Sore neck
2020-07-19 23:21:14;2020-07-20 08:15:07;89%;0%;Bad;0;4686;Normal;101.3;Pismo Beach;58.1;32032.3;26586.8;640.6;2020-07-20 07:30:00;2020-07-20 08:00:00;true;1335.0;59.9;Partly cloudy;Up on iPhone/tablet before bed
2020-07-20 23:42:32;2020-07-21 08:25:35;91%;96%;Bad;0;4365;Normal;101.1;Pismo Beach;51.0;31383.2;27198.8;2615.3;2020-07-21 07:45:00;2020-07-21 08:15:00;true;0.0;58.1;Cloudy;Congested sinuses :Meditated in the evening/night:Smoked weed:Sore lumbar
2020-07-21 23:23:29;2020-07-22 07:56:48;84%;94%;OK;0;3953;Normal;100.9;Pismo Beach;59.7;30798.9;25049.8;3182.6;2020-07-22 07:25:00;2020-07-22 07:55:00;true;324.0;58.8;Cloudy;Aderrall:Long day at work. No free time.:Meditated in the evening/night
2020-07-22 23:02:48;2020-07-23 07:40:49;71%;95%;OK;0;10363;Normal;101.0;Pismo Beach;86.3;31081.2;28076.7;621.6;2020-07-23 07:15:00;2020-07-23 07:45:00;true;487.0;58.6;Cloudy;Up on iPhone/tablet before bed
2020-07-23 22:50:50;2020-07-24 07:34:00;90%;95%;Good;0;6371;Normal;101.0;Pismo Beach;52.6;31389.8;26158.2;3243.6;2020-07-24 07:25:00;2020-07-24 07:55:00;true;0.0;57.7;Fog;
2020-07-25 23:57:13;2020-07-26 08:44:28;77%;89%;Good;0;15483;No alarm;101.1;Pismo Beach;77.3;31635.6;27101.2;632.7;;;true;188.0;58.1;Partly cloudy;Drank more than 1 alc beverage 
2020-07-26 23:44:03;2020-07-27 08:14:26;87%;87%;OK;0;2930;Normal;101.1;Pismo Beach;54.6;30623.4;24192.5;816.6;2020-07-27 07:50:00;2020-07-27 08:20:00;true;311.0;58.6;Partly cloudy;Aderrall:Up on iPhone/tablet before bed
2020-07-27 23:34:00;2020-07-28 08:44:51;91%;94%;Bad;0;4019;Normal;101.0;Pismo Beach;56.6;33050.5;27542.1;1762.7;2020-07-28 07:30:00;2020-07-28 08:00:00;true;0.0;59.7;Partly cloudy;Aderrall:Congested sinuses :Smoked weed:Sore lumbar:Up on computer before sleep
2020-07-28 23:06:09;2020-07-29 07:46:48;89%;92%;OK;0;6744;Normal;101.0;Pismo Beach;53.1;31238.6;26240.4;1561.9;2020-07-29 07:15:00;2020-07-29 07:45:00;true;0.0;57.0;Fog;2 or more coffee cups of caffeine :Congested sinuses 
2020-07-29 23:21:21;2020-07-30 07:39:11;88%;93%;Good;0;5524;Normal;101.2;Pismo Beach;48.4;29869.5;25687.8;1393.9;2020-07-30 07:30:00;2020-07-30 08:00:00;true;0.0;59.2;Partly cloudy;Up on iPhone/tablet before bed
2020-07-30 23:19:56;2020-07-31 07:55:49;88%;94%;OK;0;2297;Normal;101.3;Pismo Beach;54.5;30953.4;27445.4;2269.9;2020-07-31 07:30:00;2020-07-31 08:00:00;true;0.0;59.5;Partly cloudy;Aderrall:Meditated in the evening/night
2020-08-01 00:44:04;2020-08-01 09:34:05;81%;90%;Good;0;8755;No alarm;101.2;Pismo Beach;70.4;31801.2;27455.0;2014.1;;;true;442.0;61.3;Sunny;Aderrall:Congested sinuses :Drank more than 1 alc beverage :Smoked weed:Sore lumbar:Up on computer before sleep
2020-08-03 00:01:37;2020-08-03 08:28:30;64%;80%;OK;0;8414;Normal;101.3;Pismo Beach;95.7;30413.1;24938.7;5474.4;2020-08-03 08:00:00;2020-08-03 08:30:00;true;173.0;69.8;Sunny;Aderrall:Ate late:Headache:Smoked weed:Up on iPhone/tablet before bed
2020-08-03 22:42:37;2020-08-04 07:43:54;74%;84%;OK;0;1808;Normal;101.2;Pismo Beach;86.4;32476.7;27713.4;4763.2;2020-08-04 07:15:00;2020-08-04 07:45:00;true;0.0;57.7;Partly cloudy;Aderrall:Congested sinuses :Meditated in the evening/night
2020-08-04 22:59:55;2020-08-05 07:46:41;78%;90%;OK;0;2001;Normal;101.3;Pismo Beach;75.2;31606.2;25074.2;1369.6;2020-08-05 07:00:00;2020-08-05 07:30:00;true;651.0;57.4;Cloudy;Congested sinuses :Meditated in the evening/night
2020-08-05 23:57:28;2020-08-06 08:09:20;77%;90%;OK;0;5525;Normal;101.2;Pismo Beach;68.5;29511.8;24593.2;1278.8;2020-08-06 08:00:00;2020-08-06 08:30:00;true;0.0;57.7;Cloudy;Ate late:Congested sinuses :Smoked weed:Sore lumbar:Sore neck:Up on iPhone/tablet before bed
2020-08-06 23:48:43;2020-08-07 08:01:06;80%;95%;Good;0;1301;Normal;101.1;Pismo Beach;62.0;29543.1;26391.8;1477.2;2020-08-07 07:30:00;2020-08-07 08:00:00;true;0.0;58.1;Fog;2 or more coffee cups of caffeine :Aderrall
2020-08-08 01:05:26;2020-08-08 09:16:24;76%;88%;Good;0;3219;No alarm;101.2;Pismo Beach;68.7;29457.6;23860.6;2258.4;;;true;0.0;56.5;Fog;2 or more coffee cups of caffeine :Aderrall:Smoked weed:Sore lumbar:Up on iPhone/tablet before bed
2020-08-08 23:52:25;2020-08-09 08:40:02;97%;87%;Bad;0;8400;No alarm;101.2;Pismo Beach;42.0;31656.8;29546.3;633.1;;;true;0.0;57.7;Fog;Congested sinuses :Sore lumbar:Up on iPhone/tablet before bed
2020-08-09 23:32:46;2020-08-10 07:35:43;78%;84%;OK;0;3482;Normal;101.1;Pismo Beach;62.3;28976.7;21635.9;1352.2;2020-08-10 07:30:00;2020-08-10 08:00:00;true;0.0;58.1;Fog;Up on computer before sleep:Very chill day
2020-08-10 23:04:46;2020-08-11 07:38:05;81%;90%;OK;0;4848;Normal;101.1;Pismo Beach;66.4;30798.6;27000.1;1950.6;2020-08-11 07:15:00;2020-08-11 07:45:00;true;139.0;57.6;Cloudy;Sore neck:Up on iPhone/tablet before bed
2020-08-11 23:15:37;2020-08-12 07:49:18;81%;94%;OK;0;1759;Normal;101.1;Pismo Beach;67.4;30820.8;26094.9;3801.2;2020-08-12 07:15:00;2020-08-12 07:45:00;true;0.0;57.4;Partly cloudy;Aderrall:Meditated in the evening/night
2020-08-12 22:49:03;2020-08-13 07:46:08;89%;96%;Bad;0;4363;Normal;101.1;Pismo Beach;59.3;32225.2;25028.3;3115.1;2020-08-13 07:15:00;2020-08-13 07:45:00;true;0.0;61.2;Cloudy;Congested sinuses :Meditated in the evening/night
2020-08-14 00:01:28;2020-08-14 08:31:38;50%;92%;OK;0;3810;Normal;100.9;Pismo Beach;123.5;30609.4;24895.6;612.2;2020-08-14 08:00:00;2020-08-14 08:30:00;true;0.0;82.2;Sunny;2 or more coffee cups of caffeine :Aderrall:Congested sinuses :Pickle:Smoked weed:Sore lumbar:Sore neck:Up on iPhone/tablet before bed
2020-08-14 23:12:07;2020-08-15 07:40:34;95%;89%;OK;0;7939;Normal;100.9;Pismo Beach;39.2;30507.3;28778.6;610.1;2020-08-15 07:15:00;2020-08-15 07:45:00;true;0.0;65.8;Partly cloudy;Drank more than 1 alc beverage :Meditated in the evening/night:Up on iPhone/tablet before bed
2020-08-16 23:24:45;2020-08-17 00:55:46;0%;60%;;0;0;Normal;101.0;Pismo Beach;0.0;0.0;5351.7;109.2;2020-08-17 07:15:00;2020-08-17 07:45:00;false;0.0;32.0;No weather;Ate late:Congested sinuses :Up on computer before sleep
2020-08-16 23:24:45;2020-08-17 07:42:58;60%;92%;Good;0;6022;Normal;101.0;Pismo Beach;102.1;29893.7;26406.1;1295.4;2020-08-17 07:15:00;2020-08-17 07:45:00;true;0.0;66.4;Sunny;Ate late:Congested sinuses :Up on computer before sleep
2020-08-17 22:50:30;2020-08-18 07:12:58;81%;94%;Good;0;2525;Normal;101.1;Pismo Beach;64.1;30147.5;26529.8;904.4;2020-08-18 07:10:00;2020-08-18 07:40:00;true;0.0;73.2;Partly cloudy;2 or more coffee cups of caffeine :Drank more than 1 alc beverage 
2020-08-18 23:07:08;2020-08-19 07:25:59;81%;93%;Good;0;12380;Normal;100.8;Pismo Beach;62.8;29930.7;27237.0;598.6;2020-08-19 07:10:00;2020-08-19 07:40:00;true;0.0;77.5;Sunny;Up on computer before sleep:Worked out at gym
2020-08-19 23:02:30;2020-08-20 07:42:46;85%;95%;OK;0;0;Normal;100.7;Pismo Beach;56.7;31215.5;26533.1;624.3;2020-08-20 07:15:00;2020-08-20 07:45:00;true;0.0;80.4;Sunny;Drank more than 1 alc beverage 
2020-08-20 23:30:48;2020-08-21 07:28:56;79%;96%;OK;0;0;Normal;100.6;Pismo Beach;39.3;28687.5;25436.3;2103.8;2020-08-21 07:15:00;2020-08-21 07:45:00;true;0.0;70.2;Sunny;Pickle:Sore lumbar:Sore neck:Stressful day
2020-08-23 23:07:30;2020-08-24 07:37:15;79%;96%;Bad;0;0;Normal;100.8;San Diego;149.6;30585.4;26915.2;2039.0;2020-08-24 07:30:00;2020-08-24 08:00:00;true;0.0;73.4;Cloudy;Drank more than 1 alc beverage :Smoked weed:Up on iPhone/tablet before bed
2020-08-24 23:37:17;2020-08-25 07:51:48;85%;94%;Bad;0;0;Normal;100.3;San Diego;56.9;29670.3;26011.0;1879.1;2020-08-25 07:30:00;2020-08-25 08:00:00;true;0.0;73.6;Partly cloudy;Aderrall:Congested sinuses :Meditated in the evening/night:Nap:Not my bed:Smoked weed:Sore lumbar:Sore neck:Up on iPhone/tablet before bed
2020-08-25 22:52:14;2020-08-26 07:39:11;90%;93%;Good;0;0;Normal;100.2;San Diego;56.2;31616.4;28876.3;632.3;2020-08-26 07:15:00;2020-08-26 07:45:00;true;0.0;72.9;Partly cloudy;2 or more coffee cups of caffeine :Meditated in the evening/night:Nap
2020-08-26 23:29:57;2020-08-27 08:03:25;83%;92%;OK;0;0;Normal;99.9;San Diego;100.2;30808.4;25365.6;616.2;2020-08-27 07:30:00;2020-08-27 08:00:00;true;74.0;71.1;Partly cloudy;Smoked weed:Sore lumbar
2020-08-27 22:50:10;2020-08-28 07:24:29;91%;91%;OK;0;0;Normal;100.1;San Diego;55.8;30859.2;25510.3;2160.1;2020-08-28 07:15:00;2020-08-28 07:45:00;true;0.0;70.5;Sunny;Aderrall:Not my bed:Up on iPhone/tablet before bed
2020-08-30 22:07:58;2020-08-31 07:20:42;96%;94%;OK;0;0;Normal;100.8;Pismo Beach;49.5;33164.3;28852.9;663.3;2020-08-31 07:15:00;2020-08-31 07:45:00;true;150.0;57.9;Cloudy;2 or more coffee cups of caffeine :Congested sinuses :Up on iPhone/tablet before bed
2020-08-31 23:00:37;2020-09-01 07:42:26;95%;90%;Good;0;0;Normal;100.9;Pismo Beach;47.9;31309.1;29639.3;1669.8;2020-09-01 07:15:00;2020-09-01 07:45:00;true;0.0;59.7;Cloudy;Smoked weed
2020-09-01 22:17:16;2020-09-02 07:33:37;99%;91%;Good;0;0;Normal;101.3;Pismo Beach;47.3;33380.7;30376.4;1224.0;2020-09-02 07:15:00;2020-09-02 07:45:00;true;0.0;58.1;Sunny;2 or more coffee cups of caffeine 
2020-09-02 22:59:32;2020-09-03 07:36:42;97%;92%;Good;0;0;Normal;101.4;Pismo Beach;37.7;31030.2;25651.7;4137.4;2020-09-03 07:15:00;2020-09-03 07:45:00;true;0.0;61.2;Sunny;
2020-09-03 23:12:11;2020-09-04 07:40:45;92%;95%;OK;0;0;Normal;101.2;Pismo Beach;47.8;30513.5;26851.9;3051.4;2020-09-04 07:15:00;2020-09-04 07:45:00;true;0.0;68.2;Sunny;Up on iPhone/tablet before bed
2020-09-07 22:04:57;2020-09-08 07:18:24;98%;0%;OK;0;0;Normal;100.3;Pismo Beach;46.9;33207.5;28337.1;1106.9;2020-09-08 07:15:00;2020-09-08 07:45:00;true;0.0;61.3;Fair;Aderrall:Meditated in the evening/night:Up on iPhone/tablet before bed:Very chill day
2020-09-08 22:51:46;2020-09-09 07:50:17;97%;89%;Good;0;0;Normal;100.6;Pismo Beach;48.2;32310.5;27140.9;3554.2;2020-09-09 07:15:00;2020-09-09 07:45:00;true;0.0;59.9;Fog;2 or more coffee cups of caffeine :Aderrall
2020-09-09 23:00:35;2020-09-10 07:38:54;94%;93%;OK;0;0;Normal;101.0;Pismo Beach;46.7;31098.7;25500.9;1243.9;2020-09-10 07:15:00;2020-09-10 07:45:00;true;0.0;60.3;Fog;Aderrall:Meditated in the evening/night:Up on iPhone/tablet before bed:Worked out at gym
2020-09-10 22:12:47;2020-09-11 07:39:43;99%;93%;OK;0;0;Normal;101.4;Pismo Beach;41.9;34015.6;28686.5;3741.7;2020-09-11 07:15:00;2020-09-11 07:45:00;true;245.0;59.9;Fog;Allergy medicine before bed:Congested sinuses :Smoked weed:Tea:Up on iPhone/tablet before bed:Worked out at gym
2020-09-11 23:04:18;2020-09-12 09:36:07;93%;89%;Good;0;0;No alarm;101.2;Pismo Beach;55.8;37908.7;34370.6;758.2;;;true;465.0;59.4;Fair;2 or more coffee cups of caffeine :Up on iPhone/tablet before bed
2020-09-13 22:46:10;2020-09-14 07:39:13;89%;79%;OK;0;0;Normal;101.2;Pismo Beach;63.9;31982.9;27718.5;4264.4;2020-09-14 07:15:00;2020-09-14 07:45:00;true;0.0;57.4;Cloudy;Meditated in the evening/night:Very chill day
2020-09-15 01:51:16;2020-09-15 08:28:06;74%;74%;OK;0;0;Normal;101.4;Pismo Beach;39.8;23810.3;19127.6;1904.8;2020-09-15 08:00:00;2020-09-15 08:30:00;true;0.0;58.1;Fog;Drank more than 1 alc beverage :Up on iPhone/tablet before bed
2020-09-15 23:29:57;2020-09-16 07:57:53;94%;72%;OK;0;0;Normal;101.5;Pismo Beach;40.7;30476.2;26920.7;1625.4;2020-09-16 07:30:00;2020-09-16 08:00:00;true;0.0;58.5;Partly cloudy;2 or more coffee cups of caffeine :Bath:Drank more than 1 alc beverage :Meditated in the evening/night:Up on iPhone/tablet before bed
2020-09-17 00:09:20;2020-09-17 07:53:10;86%;79%;OK;0;0;Normal;101.2;Pismo Beach;38.0;27830.8;25233.2;1391.5;2020-09-17 07:30:00;2020-09-17 08:00:00;true;154.0;56.5;Fog;Drank more than 1 alc beverage 
2020-09-17 23:20:04;2020-09-18 07:39:37;88%;87%;OK;0;0;Normal;101.1;Pismo Beach;50.2;29973.5;25477.5;1898.3;2020-09-18 07:30:00;2020-09-18 08:00:00;true;412.0;67.5;Partly cloudy;Drank more than 1 alc beverage 
2020-09-19 00:04:30;2020-09-19 08:46:10;94%;90%;Bad;0;0;Normal;101.2;Pismo Beach;44.4;31299.4;26708.8;3442.9;2020-09-19 08:45:00;2020-09-19 08:45:00;true;193.0;68.9;Sunny;2 or more coffee cups of caffeine :Congested sinuses :Smoked weed:Sore lumbar:Up on iPhone/tablet before bed
2020-09-20 00:40:37;2020-09-20 08:29:06;84%;89%;OK;0;0;No alarm;100.9;Pismo Beach;44.9;28108.5;25485.1;562.2;;;true;920.0;63.1;Sunny;Congested sinuses :Sore lumbar
2020-09-20 22:38:56;2020-09-21 07:18:05;95%;83%;OK;0;0;Normal;101.0;Pismo Beach;39.8;31149.0;28034.1;2180.4;2020-09-21 07:15:00;2020-09-21 07:45:00;true;0.0;56.5;Fog;Aderrall:Up on iPhone/tablet before bed
2020-09-21 22:59:58;2020-09-22 07:44:53;92%;86%;OK;0;0;Normal;101.2;Pismo Beach;49.1;31495.7;25196.5;3044.6;2020-09-22 07:15:00;2020-09-22 07:45:00;true;0.0;56.1;Fog;Meditated in the evening/night:Worked out at gym
2020-09-23 23:34:42;2020-09-24 07:37:20;81%;94%;Good;0;0;Normal;101.2;Pismo Beach;58.3;28958.4;23939.0;1544.4;2020-09-24 07:15:00;2020-09-24 07:45:00;true;0.0;64.4;Sunny;Allergy medicine before bed:Meditated in the evening/night:Smoked weed:Stressful day:Worked out at gym
2020-09-25 00:05:41;2020-09-25 07:19:38;75%;94%;OK;0;0;Normal;101.0;Pismo Beach;52.3;26037.2;21263.7;1562.2;2020-09-25 07:15:00;2020-09-25 07:45:00;true;62.0;62.6;Sunny;
